Comb., Node, uX, uY, uZ, rotX, rotY , rotZ
LC1, 4306, 0, 0, 0, 0, 0, 0
LC1, 4307, 0, 0, 0, 0, 0, 0
LC1, 4308, 0, 0, 0, 0, 0, 0
LC1, 4309, 0, 0, 0, 0, 0, 0
LC1, 4310, 0, 0, 0, 0, 0, 0
LC1, 4311, 0, 0, 0, 0, 0, 0
LC1, 4312, 0, 0, 0, 0, 0, 0
LC1, 4313, 0, 0, 0, 0, 0, 0
LC1, 4314, 0, 0, 0, 0, 0, 0
LC1, 4315, 0, 0, 0, 0, 0, 0
LC1, 4316, 0, 0, 0, 0, 0, 0
LC1, 4317, 0, 0, 0, 0, 0, 0
LC1, 4318, 0, 0, 0, 0, 0, 0
LC1, 4319, 0, 0, 0, 0, 0, 0
LC1, 4320, 0, 0, 0, 0, 0, 0
LC1, 4321, 0, 0, 0, 0, 0, 0
LC1, 4322, 0, 0, 0, 0, 0, 0
LC1, 4323, 0, 0, 0, 0, 0, 0
LC1, 4324, 0, 0, 0, 0, 0, 0
LC1, 4325, 0, 0, 0, 0, 0, 0
LC1, 4326, 0, 0, 0, 0, 0, 0
LC1, 4327, 0, 0, 0, 0, 0, 0
LC1, 4328, 0, 0, 0, 0, 0, 0
LC1, 4329, 0, 0, 0, 0, 0, 0
LC1, 4330, 0, 0, 0, 0, 0, 0
LC1, 4331, 0, 0, 0, 0, 0, 0
LC1, 4332, 0, 0, 0, 0, 0, 0
LC1, 4333, 0, 0, 0, 0, 0, 0
LC1, 4334, 0, 0, 0, 0, 0, 0
LC1, 4335, 0, 0, 0, 0, 0, 0
LC1, 4336, 0, 0, 0, 0, 0, 0
LC1, 4337, 0, 0, 0, 0, 0, 0
LC1, 4338, 0, 0, 0, 0, 0, 0
LC1, 4339, 0, 0, 0, 0, 0, 0
LC1, 4340, 0, 0, 0, 0, 0, 0
LC1, 4341, 0, 0, 0, 0, 0, 0
LC1, 4342, 0, 0, 0, 0, 0, 0
LC1, 4343, 0, 0, 0, 0, 0, 0
LC1, 4344, 0, 0, 0, 0, 0, 0
LC1, 4345, 0, 0, 0, 0, 0, 0
LC1, 4346, 0, 0, 0, 0, 0, 0
LC1, 4347, 0, 0, 0, 0, 0, 0
LC1, 4348, 0, 0, 0, 0, 0, 0
LC1, 4349, 0, 0, 0, 0, 0, 0
LC1, 4350, 0, 0, 0, 0, 0, 0
LC1, 4351, 0, 0, 0, 0, 0, 0
LC1, 4352, 0, 0, 0, 0, 0, 0
LC1, 4353, 0, 0, 0, 0, 0, 0
LC1, 4354, 0, 0, 0, 0, 0, 0
LC1, 1059, 0, 0, 0, 0, 0, 0
LC1, 1057, 0, 0, 0, 0, 0, 0
LC1, 4355, 0, 0, 0, 0, 0, 0
LC1, 4356, 0, 0, 0, 0, 0, 0
LC1, 4357, 0, 0, 0, 0, 0, 0
LC1, 4358, 0, 0, 0, 0, 0, 0
LC1, 4359, 0, 0, 0, 0, 0, 0
LC1, 4360, 0, 0, 0, 0, 0, 0
LC1, 4361, 0, 0, 0, 0, 0, 0
LC1, 4362, 0, 0, 0, 0, 0, 0
LC1, 4363, 0, 0, 0, 0, 0, 0
LC1, 4364, 0, 0, 0, 0, 0, 0
LC1, 4365, 0, 0, 0, 0, 0, 0
LC1, 4366, 0, 0, 0, 0, 0, 0
LC1, 4367, 0, 0, 0, 0, 0, 0
LC1, 4368, 0, 0, 0, 0, 0, 0
LC1, 4369, 0, 0, 0, 0, 0, 0
LC1, 4370, 0, 0, 0, 0, 0, 0
LC1, 4371, 0, 0, 0, 0, 0, 0
LC1, 4372, 0, 0, 0, 0, 0, 0
LC1, 4373, 0, 0, 0, 0, 0, 0
LC1, 4374, 0, 0, 0, 0, 0, 0
LC1, 4375, 0, 0, 0, 0, 0, 0
LC1, 4376, 0, 0, 0, 0, 0, 0
LC1, 4377, 0, 0, 0, 0, 0, 0
LC1, 4378, 0, 0, 0, 0, 0, 0
LC1, 4379, 0, 0, 0, 0, 0, 0
LC1, 4380, 0, 0, 0, 0, 0, 0
LC1, 4381, 0, 0, 0, 0, 0, 0
LC1, 4382, 0, 0, 0, 0, 0, 0
LC1, 4383, 0, 0, 0, 0, 0, 0
LC1, 4384, 0, 0, 0, 0, 0, 0
LC1, 4385, 0, 0, 0, 0, 0, 0
LC1, 4386, 0, 0, 0, 0, 0, 0
LC1, 4387, 0, 0, 0, 0, 0, 0
LC1, 4388, 0, 0, 0, 0, 0, 0
LC1, 4389, 0, 0, 0, 0, 0, 0
LC1, 4390, 0, 0, 0, 0, 0, 0
LC1, 4391, 0, 0, 0, 0, 0, 0
LC1, 4392, 0, 0, 0, 0, 0, 0
LC1, 4393, 0, 0, 0, 0, 0, 0
LC1, 4394, 0, 0, 0, 0, 0, 0
LC1, 4395, 0, 0, 0, 0, 0, 0
LC1, 4396, 0, 0, 0, 0, 0, 0
LC1, 4397, 0, 0, 0, 0, 0, 0
LC1, 4398, 0, 0, 0, 0, 0, 0
LC1, 4399, 0, 0, 0, 0, 0, 0
LC1, 4400, 0, 0, 0, 0, 0, 0
LC1, 4401, 0, 0, 0, 0, 0, 0
LC1, 4402, 0, 0, 0, 0, 0, 0
LC1, 4403, 0, 0, 0, 0, 0, 0
LC1, 4404, 0, 0, 0, 0, 0, 0
LC1, 1058, 0, 0, 0, 0, 0, 0
LC1, 414, 0, 0, 0, 0, 0, 0
LC1, 415, 0, 0, 0, 0, 0, 0
LC1, 416, 0, 0, 0, 0, 0, 0
LC1, 417, 0, 0, 0, 0, 0, 0
LC1, 418, 0, 0, 0, 0, 0, 0
LC1, 419, 0, 0, 0, 0, 0, 0
LC1, 420, 0, 0, 0, 0, 0, 0
LC1, 421, 0, 0, 0, 0, 0, 0
LC1, 422, 0, 0, 0, 0, 0, 0
LC1, 423, 0, 0, 0, 0, 0, 0
LC1, 424, 0, 0, 0, 0, 0, 0
LC1, 425, 0, 0, 0, 0, 0, 0
LC1, 426, 0, 0, 0, 0, 0, 0
LC1, 427, 0, 0, 0, 0, 0, 0
LC1, 428, 0, 0, 0, 0, 0, 0
LC1, 429, 0, 0, 0, 0, 0, 0
LC1, 430, 0, 0, 0, 0, 0, 0
LC1, 431, 0, 0, 0, 0, 0, 0
LC1, 432, 0, 0, 0, 0, 0, 0
LC1, 433, 0, 0, 0, 0, 0, 0
LC1, 434, 0, 0, 0, 0, 0, 0
LC1, 435, 0, 0, 0, 0, 0, 0
LC1, 436, 0, 0, 0, 0, 0, 0
LC1, 437, 0, 0, 0, 0, 0, 0
LC1, 438, 0, 0, 0, 0, 0, 0
LC1, 439, 0, 0, 0, 0, 0, 0
LC1, 440, 0, 0, 0, 0, 0, 0
LC1, 441, 0, 0, 0, 0, 0, 0
LC1, 442, 0, 0, 0, 0, 0, 0
LC1, 443, 0, 0, 0, 0, 0, 0
LC1, 444, 0, 0, 0, 0, 0, 0
LC1, 445, 0, 0, 0, 0, 0, 0
LC1, 446, 0, 0, 0, 0, 0, 0
LC1, 447, 0, 0, 0, 0, 0, 0
LC1, 448, 0, 0, 0, 0, 0, 0
LC1, 449, 0, 0, 0, 0, 0, 0
LC1, 450, 0, 0, 0, 0, 0, 0
LC1, 451, 0, 0, 0, 0, 0, 0
LC1, 452, 0, 0, 0, 0, 0, 0
LC1, 453, 0, 0, 0, 0, 0, 0
LC1, 454, 0, 0, 0, 0, 0, 0
LC1, 455, 0, 0, 0, 0, 0, 0
LC1, 456, 0, 0, 0, 0, 0, 0
LC1, 457, 0, 0, 0, 0, 0, 0
LC1, 458, 0, 0, 0, 0, 0, 0
LC1, 459, 0, 0, 0, 0, 0, 0
LC1, 460, 0, 0, 0, 0, 0, 0
LC1, 461, 0, 0, 0, 0, 0, 0
LC1, 462, 0, 0, 0, 0, 0, 0
LC1, 463, 0, 0, 0, 0, 0, 0
LC1, 381, 0, 0, 0, 0, 0, 0
LC1, 382, 0, 0, 0, 0, 0, 0
LC1, 1789, 0, 0, 0, 0, 0, 0
LC1, 1871, 0, 0, 0, 0, 0, 0
LC1, 1797, 0, 0, 0, 0, 0, 0
LC1, 1887, 0, 0, 0, 0, 0, 0
LC1, 1908, 0, 0, 0, 0, 0, 0
LC1, 1810, 0, 0, 0, 0, 0, 0
LC1, 1958, 0, 0, 0, 0, 0, 0
LC1, 1985, 0, 0, 0, 0, 0, 0
LC1, 1941, 0, 0, 0, 0, 0, 0
LC1, 1994, 0, 0, 0, 0, 0, 0
LC1, 387, 0, 0, 0, 0, 0, 0
LC1, 388, 0, 0, 0, 0, 0, 0
LC1, 1911, 0, 0, 0, 0, 0, 0
LC1, 399, 0, 0, 0, 0, 0, 0
LC1, 400, 0, 0, 0, 0, 0, 0
LC1, 1823, 0, 0, 0, 0, 0, 0
LC1, 394, 0, 0, 0, 0, 0, 0
LC1, 395, 0, 0, 0, 0, 0, 0
LC1, 1822, 0, 0, 0, 0, 0, 0
LC1, 383, 0, 0, 0, 0, 0, 0
LC1, 1824, 0, 0, 0, 0, 0, 0
LC1, 1851, 0, 0, 0, 0, 0, 0
LC1, 1852, 0, 0, 0, 0, 0, 0
LC1, 389, 0, 0, 0, 0, 0, 0
LC1, 390, 0, 0, 0, 0, 0, 0
LC1, 1860, 0, 0, 0, 0, 0, 0
LC1, 1924, 0, 0, 0, 0, 0, 0
LC1, 1971, 0, 0, 0, 0, 0, 0
LC1, 1147, 0, 0, 0, 0, 0, 0
LC1, 1935, 0, 0, 0, 0, 0, 0
LC1, 1882, 0, 0, 0, 0, 0, 0
LC1, 1902, 0, 0, 0, 0, 0, 0
LC1, 1903, 0, 0, 0, 0, 0, 0
LC1, 1850, 0, 0, 0, 0, 0, 0
LC1, 1853, 0, 0, 0, 0, 0, 0
LC1, 1891, 0, 0, 0, 0, 0, 0
LC1, 1881, 0, 0, 0, 0, 0, 0
LC1, 1960, 0, 0, 0, 0, 0, 0
LC1, 1143, 0, 0, 0, 0, 0, 0
LC1, 1951, 0, 0, 0, 0, 0, 0
LC1, 1933, 0, 0, 0, 0, 0, 0
LC1, 1928, 0, 0, 0, 0, 0, 0
LC1, 1934, 0, 0, 0, 0, 0, 0
LC1, 1135, 0, 0, 0, 0, 0, 0
LC1, 1953, 0, 0, 0, 0, 0, 0
LC1, 1931, 0, 0, 0, 0, 0, 0
LC1, 1932, 0, 0, 0, 0, 0, 0
LC1, 1880, 0, 0, 0, 0, 0, 0
LC1, 405, 0, 0, 0, 0, 0, 0
LC1, 1977, 0, 0, 0, 0, 0, 0
LC1, 1957, 0, 0, 0, 0, 0, 0
LC1, 1141, 0, 0, 0, 0, 0, 0
LC1, 1832, 0, 0, 0, 0, 0, 0
LC1, 409, 0, 0, 0, 0, 0, 0
LC1, 1849, 0, 0, 0, 0, 0, 0
LC1, 1869, 0, 0, 0, 0, 0, 0
LC1, 391, 0, 0, 0, 0, 0, 0
LC1, 1950, 0, 0, 0, 0, 0, 0
LC1, 393, 0, 0, 0, 0, 0, 0
LC1, 1877, 0, 0, 0, 0, 0, 0
LC1, 401, 0, 0, 0, 0, 0, 0
LC1, 1878, 0, 0, 0, 0, 0, 0
LC1, 1866, 0, 0, 0, 0, 0, 0
LC1, 392, 0, 0, 0, 0, 0, 0
LC1, 1915, 0, 0, 0, 0, 0, 0
LC1, 398, 0, 0, 0, 0, 0, 0
LC1, 1812, 0, 0, 0, 0, 0, 0
LC1, 1917, 0, 0, 0, 0, 0, 0
LC1, 1918, 0, 0, 0, 0, 0, 0
LC1, 1831, 0, 0, 0, 0, 0, 0
LC1, 1836, 0, 0, 0, 0, 0, 0
LC1, 1846, 0, 0, 0, 0, 0, 0
LC1, 1795, 0, 0, 0, 0, 0, 0
LC1, 1804, 0, 0, 0, 0, 0, 0
LC1, 1799, 0, 0, 0, 0, 0, 0
LC1, 1888, 0, 0, 0, 0, 0, 0
LC1, 1895, 0, 0, 0, 0, 0, 0
LC1, 1896, 0, 0, 0, 0, 0, 0
LC1, 1923, 0, 0, 0, 0, 0, 0
LC1, 1939, 0, 0, 0, 0, 0, 0
LC1, 1991, 0, 0, 0, 0, 0, 0
LC1, 397, 0, 0, 0, 0, 0, 0
LC1, 2002, 0, 0, 0, 0, 0, 0
LC1, 1988, 0, 0, 0, 0, 0, 0
LC1, 1992, 0, 0, 0, 0, 0, 0
LC1, 402, 0, 0, 0, 0, 0, 0
LC1, 1999, 0, 0, 0, 0, 0, 0
LC1, 1859, 0, 0, 0, 0, 0, 0
LC1, 1813, 0, 0, 0, 0, 0, 0
LC1, 1154, 0, 0, 0, 0, 0, 0
LC1, 1948, 0, 0, 0, 0, 0, 0
LC1, 1800, 0, 0, 0, 0, 0, 0
LC1, 1899, 0, 0, 0, 0, 0, 0
LC1, 1972, 0, 0, 0, 0, 0, 0
LC1, 1134, 0, 0, 0, 0, 0, 0
LC1, 1806, 0, 0, 0, 0, 0, 0
LC1, 1885, 0, 0, 0, 0, 0, 0
LC1, 1801, 0, 0, 0, 0, 0, 0
LC1, 1803, 0, 0, 0, 0, 0, 0
LC1, 1905, 0, 0, 0, 0, 0, 0
LC1, 1980, 0, 0, 0, 0, 0, 0
LC1, 1835, 0, 0, 0, 0, 0, 0
LC1, 1845, 0, 0, 0, 0, 0, 0
LC1, 1998, 0, 0, 0, 0, 0, 0
LC1, 1145, 0, 0, 0, 0, 0, 0
LC1, 1856, 0, 0, 0, 0, 0, 0
LC1, 386, 0, 0, 0, 0, 0, 0
LC1, 1862, 0, 0, 0, 0, 0, 0
LC1, 1863, 0, 0, 0, 0, 0, 0
LC1, 1150, 0, 0, 0, 0, 0, 0
LC1, 1814, 0, 0, 0, 0, 0, 0
LC1, 1792, 0, 0, 0, 0, 0, 0
LC1, 1940, 0, 0, 0, 0, 0, 0
LC1, 1987, 0, 0, 0, 0, 0, 0
LC1, 1791, 0, 0, 0, 0, 0, 0
LC1, 1973, 0, 0, 0, 0, 0, 0
LC1, 1829, 0, 0, 0, 0, 0, 0
LC1, 1873, 0, 0, 0, 0, 0, 0
LC1, 1874, 0, 0, 0, 0, 0, 0
LC1, 1819, 0, 0, 0, 0, 0, 0
LC1, 1875, 0, 0, 0, 0, 0, 0
LC1, 1136, 0, 0, 0, 0, 0, 0
LC1, 1820, 0, 0, 0, 0, 0, 0
LC1, 1922, 0, 0, 0, 0, 0, 0
LC1, 1981, 0, 0, 0, 0, 0, 0
LC1, 1142, 0, 0, 0, 0, 0, 0
LC1, 1986, 0, 0, 0, 0, 0, 0
LC1, 1151, 0, 0, 0, 0, 0, 0
LC1, 1811, 0, 0, 0, 0, 0, 0
LC1, 1144, 0, 0, 0, 0, 0, 0
LC1, 1955, 0, 0, 0, 0, 0, 0
LC1, 1926, 0, 0, 0, 0, 0, 0
LC1, 1925, 0, 0, 0, 0, 0, 0
LC1, 1927, 0, 0, 0, 0, 0, 0
LC1, 1148, 0, 0, 0, 0, 0, 0
LC1, 1912, 0, 0, 0, 0, 0, 0
LC1, 1892, 0, 0, 0, 0, 0, 0
LC1, 1805, 0, 0, 0, 0, 0, 0
LC1, 1883, 0, 0, 0, 0, 0, 0
LC1, 1976, 0, 0, 0, 0, 0, 0
LC1, 1825, 0, 0, 0, 0, 0, 0
LC1, 1827, 0, 0, 0, 0, 0, 0
LC1, 1828, 0, 0, 0, 0, 0, 0
LC1, 1989, 0, 0, 0, 0, 0, 0
LC1, 1840, 0, 0, 0, 0, 0, 0
LC1, 1839, 0, 0, 0, 0, 0, 0
LC1, 1861, 0, 0, 0, 0, 0, 0
LC1, 1809, 0, 0, 0, 0, 0, 0
LC1, 1946, 0, 0, 0, 0, 0, 0
LC1, 1947, 0, 0, 0, 0, 0, 0
LC1, 1855, 0, 0, 0, 0, 0, 0
LC1, 1982, 0, 0, 0, 0, 0, 0
LC1, 2004, 0, 0, 0, 0, 0, 0
LC1, 2000, 0, 0, 0, 0, 0, 0
LC1, 2001, 0, 0, 0, 0, 0, 0
LC1, 1966, 0, 0, 0, 0, 0, 0
LC1, 384, 0, 0, 0, 0, 0, 0
LC1, 1969, 0, 0, 0, 0, 0, 0
LC1, 411, 0, 0, 0, 0, 0, 0
LC1, 1808, 0, 0, 0, 0, 0, 0
LC1, 1132, 0, 0, 0, 0, 0, 0
LC1, 1942, 0, 0, 0, 0, 0, 0
LC1, 1943, 0, 0, 0, 0, 0, 0
LC1, 1155, 0, 0, 0, 0, 0, 0
LC1, 1833, 0, 0, 0, 0, 0, 0
LC1, 385, 0, 0, 0, 0, 0, 0
LC1, 1929, 0, 0, 0, 0, 0, 0
LC1, 1970, 0, 0, 0, 0, 0, 0
LC1, 1914, 0, 0, 0, 0, 0, 0
LC1, 1961, 0, 0, 0, 0, 0, 0
LC1, 1962, 0, 0, 0, 0, 0, 0
LC1, 1830, 0, 0, 0, 0, 0, 0
LC1, 1140, 0, 0, 0, 0, 0, 0
LC1, 1834, 0, 0, 0, 0, 0, 0
LC1, 1138, 0, 0, 0, 0, 0, 0
LC1, 1937, 0, 0, 0, 0, 0, 0
LC1, 1909, 0, 0, 0, 0, 0, 0
LC1, 1864, 0, 0, 0, 0, 0, 0
LC1, 1153, 0, 0, 0, 0, 0, 0
LC1, 1842, 0, 0, 0, 0, 0, 0
LC1, 1848, 0, 0, 0, 0, 0, 0
LC1, 1979, 0, 0, 0, 0, 0, 0
LC1, 1993, 0, 0, 0, 0, 0, 0
LC1, 1995, 0, 0, 0, 0, 0, 0
LC1, 1821, 0, 0, 0, 0, 0, 0
LC1, 2003, 0, 0, 0, 0, 0, 0
LC1, 1137, 0, 0, 0, 0, 0, 0
LC1, 1847, 0, 0, 0, 0, 0, 0
LC1, 1963, 0, 0, 0, 0, 0, 0
LC1, 1920, 0, 0, 0, 0, 0, 0
LC1, 1898, 0, 0, 0, 0, 0, 0
LC1, 1897, 0, 0, 0, 0, 0, 0
LC1, 1936, 0, 0, 0, 0, 0, 0
LC1, 1826, 0, 0, 0, 0, 0, 0
LC1, 1818, 0, 0, 0, 0, 0, 0
LC1, 1910, 0, 0, 0, 0, 0, 0
LC1, 1841, 0, 0, 0, 0, 0, 0
LC1, 1916, 0, 0, 0, 0, 0, 0
LC1, 1844, 0, 0, 0, 0, 0, 0
LC1, 1956, 0, 0, 0, 0, 0, 0
LC1, 1152, 0, 0, 0, 0, 0, 0
LC1, 1913, 0, 0, 0, 0, 0, 0
LC1, 1907, 0, 0, 0, 0, 0, 0
LC1, 406, 0, 0, 0, 0, 0, 0
LC1, 407, 0, 0, 0, 0, 0, 0
LC1, 1879, 0, 0, 0, 0, 0, 0
LC1, 1997, 0, 0, 0, 0, 0, 0
LC1, 1857, 0, 0, 0, 0, 0, 0
LC1, 1944, 0, 0, 0, 0, 0, 0
LC1, 1959, 0, 0, 0, 0, 0, 0
LC1, 1854, 0, 0, 0, 0, 0, 0
LC1, 1890, 0, 0, 0, 0, 0, 0
LC1, 1974, 0, 0, 0, 0, 0, 0
LC1, 1889, 0, 0, 0, 0, 0, 0
LC1, 1904, 0, 0, 0, 0, 0, 0
LC1, 1838, 0, 0, 0, 0, 0, 0
LC1, 1843, 0, 0, 0, 0, 0, 0
LC1, 1793, 0, 0, 0, 0, 0, 0
LC1, 1876, 0, 0, 0, 0, 0, 0
LC1, 1794, 0, 0, 0, 0, 0, 0
LC1, 1867, 0, 0, 0, 0, 0, 0
LC1, 1983, 0, 0, 0, 0, 0, 0
LC1, 1990, 0, 0, 0, 0, 0, 0
LC1, 1802, 0, 0, 0, 0, 0, 0
LC1, 1807, 0, 0, 0, 0, 0, 0
LC1, 1984, 0, 0, 0, 0, 0, 0
LC1, 1900, 0, 0, 0, 0, 0, 0
LC1, 1798, 0, 0, 0, 0, 0, 0
LC1, 1886, 0, 0, 0, 0, 0, 0
LC1, 413, 0, 0, 0, 0, 0, 0
LC1, 1996, 0, 0, 0, 0, 0, 0
LC1, 1906, 0, 0, 0, 0, 0, 0
LC1, 412, 0, 0, 0, 0, 0, 0
LC1, 1865, 0, 0, 0, 0, 0, 0
LC1, 1930, 0, 0, 0, 0, 0, 0
LC1, 1133, 0, 0, 0, 0, 0, 0
LC1, 1938, 0, 0, 0, 0, 0, 0
LC1, 1894, 0, 0, 0, 0, 0, 0
LC1, 1837, 0, 0, 0, 0, 0, 0
LC1, 1893, 0, 0, 0, 0, 0, 0
LC1, 1796, 0, 0, 0, 0, 0, 0
LC1, 408, 0, 0, 0, 0, 0, 0
LC1, 1870, 0, 0, 0, 0, 0, 0
LC1, 1858, 0, 0, 0, 0, 0, 0
LC1, 1816, 0, 0, 0, 0, 0, 0
LC1, 1817, 0, 0, 0, 0, 0, 0
LC1, 1978, 0, 0, 0, 0, 0, 0
LC1, 396, 0, 0, 0, 0, 0, 0
LC1, 1884, 0, 0, 0, 0, 0, 0
LC1, 1968, 0, 0, 0, 0, 0, 0
LC1, 1790, 0, 0, 0, 0, 0, 0
LC1, 1901, 0, 0, 0, 0, 0, 0
LC1, 410, 0, 0, 0, 0, 0, 0
LC1, 1954, 0, 0, 0, 0, 0, 0
LC1, 1146, 0, 0, 0, 0, 0, 0
LC1, 403, 0, 0, 0, 0, 0, 0
LC1, 1788, 0, 0, 0, 0, 0, 0
LC1, 1975, 0, 0, 0, 0, 0, 0
LC1, 1872, 0, 0, 0, 0, 0, 0
LC1, 1952, 0, 0, 0, 0, 0, 0
LC1, 1868, 0, 0, 0, 0, 0, 0
LC1, 1965, 0, 0, 0, 0, 0, 0
LC1, 1964, 0, 0, 0, 0, 0, 0
LC1, 1945, 0, 0, 0, 0, 0, 0
LC1, 1921, 0, 0, 0, 0, 0, 0
LC1, 1967, 0, 0, 0, 0, 0, 0
LC1, 1919, 0, 0, 0, 0, 0, 0
LC1, 1149, 0, 0, 0, 0, 0, 0
LC1, 404, 0, 0, 0, 0, 0, 0
LC1, 1139, 0, 0, 0, 0, 0, 0
LC1, 1815, 0, 0, 0, 0, 0, 0
LC1, 1949, 0, 0, 0, 0, 0, 0
LC1, 0, 0, 0, 0, 0, 0, 0
LC1, 1, 0, 0, 0, 0, 0, 0
LC1, 2, 0, 0, 0, 0, 0, 0
LC1, 3, 0, 0, 0, 0, 0, 0
LC1, 4, 0, 0, 0, 0, 0, 0
LC1, 5, 0, 0, 0, 0, 0, 0
LC1, 6, 0, 0, 0, 0, 0, 0
LC1, 7, 0, 0, 0, 0, 0, 0
LC1, 36, 0, 0, 0, 0, 0, 0
LC1, 37, 0, 0, 0, 0, 0, 0
LC1, 38, 0, 0, 0, 0, 0, 0
LC1, 39, 0, 0, 0, 0, 0, 0
LC1, 40, 0, 0, 0, 0, 0, 0
LC1, 41, 0, 0, 0, 0, 0, 0
LC1, 42, 0, 0, 0, 0, 0, 0
LC1, 43, 0, 0, 0, 0, 0, 0
LC1, 44, 0, 0, 0, 0, 0, 0
LC1, 45, 0, 0, 0, 0, 0, 0
LC1, 46, 0, 0, 0, 0, 0, 0
LC1, 47, 0, 0, 0, 0, 0, 0
LC1, 48, 0, 0, 0, 0, 0, 0
LC1, 49, 0, 0, 0, 0, 0, 0
LC1, 50, 0, 0, 0, 0, 0, 0
LC1, 51, 0, 0, 0, 0, 0, 0
LC1, 52, 0, 0, 0, 0, 0, 0
LC1, 53, 0, 0, 0, 0, 0, 0
LC1, 54, 0, 0, 0, 0, 0, 0
LC1, 55, 0, 0, 0, 0, 0, 0
LC1, 56, 0, 0, 0, 0, 0, 0
LC1, 57, 0, 0, 0, 0, 0, 0
LC1, 58, 0, 0, 0, 0, 0, 0
LC1, 59, 0, 0, 0, 0, 0, 0
LC1, 60, 0, 0, 0, 0, 0, 0
LC1, 61, 0, 0, 0, 0, 0, 0
LC1, 62, 0, 0, 0, 0, 0, 0
LC1, 63, 0, 0, 0, 0, 0, 0
LC1, 64, 0, 0, 0, 0, 0, 0
LC1, 65, 0, 0, 0, 0, 0, 0
LC1, 66, 0, 0, 0, 0, 0, 0
LC1, 67, 0, 0, 0, 0, 0, 0
LC1, 68, 0, 0, 0, 0, 0, 0
LC1, 69, 0, 0, 0, 0, 0, 0
LC1, 70, 0, 0, 0, 0, 0, 0
LC1, 71, 0, 0, 0, 0, 0, 0
LC1, 72, 0, 0, 0, 0, 0, 0
LC1, 73, 0, 0, 0, 0, 0, 0
LC1, 74, 0, 0, 0, 0, 0, 0
LC1, 75, 0, 0, 0, 0, 0, 0
LC1, 76, 0, 0, 0, 0, 0, 0
LC1, 77, 0, 0, 0, 0, 0, 0
LC1, 78, 0, 0, 0, 0, 0, 0
LC1, 79, 0, 0, 0, 0, 0, 0
LC1, 80, 0, 0, 0, 0, 0, 0
LC1, 81, 0, 0, 0, 0, 0, 0
LC1, 82, 0, 0, 0, 0, 0, 0
LC1, 83, 0, 0, 0, 0, 0, 0
LC1, 1237, 0, 0, 0, 0, 0, 0
LC1, 1166, 0, 0, 0, 0, 0, 0
LC1, 1278, 0, 0, 0, 0, 0, 0
LC1, 1230, 0, 0, 0, 0, 0, 0
LC1, 1229, 0, 0, 0, 0, 0, 0
LC1, 1335, 0, 0, 0, 0, 0, 0
LC1, 1157, 0, 0, 0, 0, 0, 0
LC1, 134, 0, 0, 0, 0, 0, 0
LC1, 1295, 0, 0, 0, 0, 0, 0
LC1, 198, 0, 0, 0, 0, 0, 0
LC1, 199, 0, 0, 0, 0, 0, 0
LC1, 1190, 0, 0, 0, 0, 0, 0
LC1, 1240, 0, 0, 0, 0, 0, 0
LC1, 1161, 0, 0, 0, 0, 0, 0
LC1, 1243, 0, 0, 0, 0, 0, 0
LC1, 1226, 0, 0, 0, 0, 0, 0
LC1, 1227, 0, 0, 0, 0, 0, 0
LC1, 1298, 0, 0, 0, 0, 0, 0
LC1, 1322, 0, 0, 0, 0, 0, 0
LC1, 1209, 0, 0, 0, 0, 0, 0
LC1, 1344, 0, 0, 0, 0, 0, 0
LC1, 1252, 0, 0, 0, 0, 0, 0
LC1, 203, 0, 0, 0, 0, 0, 0
LC1, 1346, 0, 0, 0, 0, 0, 0
LC1, 1246, 0, 0, 0, 0, 0, 0
LC1, 1262, 0, 0, 0, 0, 0, 0
LC1, 1284, 0, 0, 0, 0, 0, 0
LC1, 141, 0, 0, 0, 0, 0, 0
LC1, 142, 0, 0, 0, 0, 0, 0
LC1, 1326, 0, 0, 0, 0, 0, 0
LC1, 208, 0, 0, 0, 0, 0, 0
LC1, 1233, 0, 0, 0, 0, 0, 0
LC1, 193, 0, 0, 0, 0, 0, 0
LC1, 1249, 0, 0, 0, 0, 0, 0
LC1, 1334, 0, 0, 0, 0, 0, 0
LC1, 1306, 0, 0, 0, 0, 0, 0
LC1, 1305, 0, 0, 0, 0, 0, 0
LC1, 1307, 0, 0, 0, 0, 0, 0
LC1, 144, 0, 0, 0, 0, 0, 0
LC1, 145, 0, 0, 0, 0, 0, 0
LC1, 1223, 0, 0, 0, 0, 0, 0
LC1, 1081, 0, 0, 0, 0, 0, 0
LC1, 1203, 0, 0, 0, 0, 0, 0
LC1, 1186, 0, 0, 0, 0, 0, 0
LC1, 1213, 0, 0, 0, 0, 0, 0
LC1, 1348, 0, 0, 0, 0, 0, 0
LC1, 138, 0, 0, 0, 0, 0, 0
LC1, 139, 0, 0, 0, 0, 0, 0
LC1, 1292, 0, 0, 0, 0, 0, 0
LC1, 1073, 0, 0, 0, 0, 0, 0
LC1, 1309, 0, 0, 0, 0, 0, 0
LC1, 1062, 0, 0, 0, 0, 0, 0
LC1, 1313, 0, 0, 0, 0, 0, 0
LC1, 197, 0, 0, 0, 0, 0, 0
LC1, 135, 0, 0, 0, 0, 0, 0
LC1, 136, 0, 0, 0, 0, 0, 0
LC1, 1345, 0, 0, 0, 0, 0, 0
LC1, 1353, 0, 0, 0, 0, 0, 0
LC1, 1215, 0, 0, 0, 0, 0, 0
LC1, 1356, 0, 0, 0, 0, 0, 0
LC1, 1214, 0, 0, 0, 0, 0, 0
